bin_start,bin_end,average_confidence,accuracy,count
0.13333333333333333,0.2,0.18430896,0.4166666666666667,24
0.2,0.26666666666666666,0.23901711,0.5769230769230769,208
0.26666666666666666,0.3333333333333333,0.30492952,0.7138508371385084,657
0.3333333333333333,0.4,0.3691963,0.7963320463320464,1036
0.4,0.4666666666666667,0.4342523,0.8410295230885693,1321
0.4666666666666667,0.5333333333333333,0.50009567,0.8693069306930693,1515
0.5333333333333333,0.6,0.5662657,0.8826855123674912,1415
0.6,0.6666666666666666,0.63226604,0.9062748212867355,1259
0.6666666666666666,0.7333333333333333,0.6986356,0.9015873015873016,945
0.7333333333333333,0.8,0.76482093,0.901386748844376,649
0.8,0.8666666666666667,0.8301074,0.89587852494577,461
0.8666666666666667,0.9333333333333333,0.8973909,0.8042704626334519,281
0.9333333333333333,1.0,0.9680259,0.8253275109170306,229
