bin_start,bin_end,average_confidence,accuracy,count
0.0,0.06666666666666667,0.045286268,0.20526315789473684,380
0.06666666666666667,0.13333333333333333,0.09846613,0.28,625
0.13333333333333333,0.2,0.16592781,0.36186770428015563,514
0.2,0.26666666666666666,0.23242444,0.4403470715835141,461
0.26666666666666666,0.3333333333333333,0.3004516,0.47642679900744417,403
0.3333333333333333,0.4,0.36647636,0.4907161803713528,377
0.4,0.4666666666666667,0.43264857,0.5632911392405063,316
0.4666666666666667,0.5333333333333333,0.5023957,0.6354166666666666,288
0.5333333333333333,0.6,0.5644245,0.6686567164179105,335
0.6,0.6666666666666666,0.633073,0.6301703163017032,411
0.6666666666666666,0.7333333333333333,0.7025204,0.76,400
0.7333333333333333,0.8,0.7679164,0.8168724279835391,486
0.8,0.8666666666666667,0.8358358,0.8356867779204108,779
0.8666666666666667,0.9333333333333333,0.9020031,0.9027667984189723,1265
0.9333333333333333,1.0,0.97245336,0.9574324324324325,2960
