bin_start,bin_end,average_confidence,accuracy,count
0.2,0.26666666666666666,0.22880602,0.16666666666666666,6
0.26666666666666666,0.3333333333333333,0.30138412,0.47619047619047616,21
0.3333333333333333,0.4,0.37307283,0.5277777777777778,36
0.4,0.4666666666666667,0.44109502,0.41509433962264153,53
0.4666666666666667,0.5333333333333333,0.5038942,0.4578313253012048,83
0.5333333333333333,0.6,0.56942683,0.45121951219512196,82
0.6,0.6666666666666666,0.63197356,0.6746031746031746,126
0.6666666666666666,0.7333333333333333,0.70049095,0.6,150
0.7333333333333333,0.8,0.7686873,0.7701612903225806,248
0.8,0.8666666666666667,0.8366204,0.8112798264642083,461
0.8666666666666667,0.9333333333333333,0.9063199,0.8907026259758695,1409
0.9333333333333333,1.0,0.9801256,0.9580887372013652,7325
