bin_start,bin_end,average_confidence,accuracy,count
0.26666666666666666,0.3333333333333333,0.2848034,0.0,1
0.3333333333333333,0.4,0.3776133,0.375,8
0.4,0.4666666666666667,0.43849328,0.3793103448275862,29
0.4666666666666667,0.5333333333333333,0.4993118,0.5689655172413793,58
0.5333333333333333,0.6,0.563537,0.5076923076923077,65
0.6,0.6666666666666666,0.6344501,0.44776119402985076,67
0.6666666666666666,0.7333333333333333,0.69995594,0.48148148148148145,81
0.7333333333333333,0.8,0.76619744,0.5360824742268041,97
0.8,0.8666666666666667,0.83143735,0.5643564356435643,101
0.8666666666666667,0.9333333333333333,0.9041743,0.65625,224
0.9333333333333333,1.0,0.99470955,0.9620239508037545,9269
