bin_start,bin_end,average_confidence,accuracy,count
0.13333333333333333,0.2,0.19634655,0.0,2
0.2,0.26666666666666666,0.24669275,0.21739130434782608,23
0.26666666666666666,0.3333333333333333,0.30740118,0.24285714285714285,140
0.3333333333333333,0.4,0.36903515,0.27413127413127414,259
0.4,0.4666666666666667,0.43507937,0.3462414578587699,439
0.4666666666666667,0.5333333333333333,0.50197184,0.3781942078364566,587
0.5333333333333333,0.6,0.56690276,0.40570522979397783,631
0.6,0.6666666666666666,0.6329829,0.45088566827697263,621
0.6666666666666666,0.7333333333333333,0.70072997,0.47320061255742724,653
0.7333333333333333,0.8,0.7668045,0.5116279069767442,645
0.8,0.8666666666666667,0.833834,0.5877598152424942,866
0.8666666666666667,0.9333333333333333,0.9019711,0.6493987049028677,1081
0.9333333333333333,1.0,0.9822819,0.8201332346410066,4053
