bin_start,bin_end,average_confidence,accuracy,count
0.0,0.06666666666666667,0.04409293,0.19701986754966888,604
0.06666666666666667,0.13333333333333333,0.09848747,0.29779837775202783,863
0.13333333333333333,0.2,0.16702276,0.4364406779661017,708
0.2,0.26666666666666666,0.23268473,0.5202702702702703,592
0.26666666666666666,0.3333333333333333,0.299993,0.5587761674718197,621
0.3333333333333333,0.4,0.36888653,0.6606260296540363,607
0.4,0.4666666666666667,0.43333504,0.7557142857142857,700
0.4666666666666667,0.5333333333333333,0.5007413,0.8315508021390374,748
0.5333333333333333,0.6,0.56796914,0.8862343572241184,879
0.6,0.6666666666666666,0.6341357,0.909272183449651,1003
0.6666666666666666,0.7333333333333333,0.6987495,0.9406867845993756,961
0.7333333333333333,0.8,0.7652306,0.9366786140979689,837
0.8,0.8666666666666667,0.82949,0.9711711711711711,555
0.8666666666666667,0.9333333333333333,0.8931189,0.9705882352941176,272
0.9333333333333333,1.0,0.94698954,0.94,50
