bin_start,bin_end,average_confidence,accuracy,count
0.2,0.26666666666666666,0.24966547,0.0,2
0.26666666666666666,0.3333333333333333,0.31576523,0.0,3
0.3333333333333333,0.4,0.37507847,0.23529411764705882,17
0.4,0.4666666666666667,0.43709365,0.36363636363636365,33
0.4666666666666667,0.5333333333333333,0.5051792,0.5060240963855421,83
0.5333333333333333,0.6,0.5652948,0.48863636363636365,88
0.6,0.6666666666666666,0.6348114,0.6144578313253012,83
0.6666666666666666,0.7333333333333333,0.7001069,0.575,120
0.7333333333333333,0.8,0.7711282,0.6617647058823529,136
0.8,0.8666666666666667,0.83724624,0.6428571428571429,196
0.8666666666666667,0.9333333333333333,0.9092081,0.8136645962732919,483
0.9333333333333333,1.0,0.98622876,0.9672224760164458,8756
