bin_start,bin_end,average_confidence,accuracy,count
0.0,0.06666666666666667,0.04836372,0.15625,224
0.06666666666666667,0.13333333333333333,0.10004574,0.20240963855421687,415
0.13333333333333333,0.2,0.16756956,0.3425287356321839,435
0.2,0.26666666666666666,0.23350482,0.36428571428571427,420
0.26666666666666666,0.3333333333333333,0.29989693,0.4421906693711968,493
0.3333333333333333,0.4,0.367178,0.4962686567164179,536
0.4,0.4666666666666667,0.4364977,0.6018396846254928,761
0.4666666666666667,0.5333333333333333,0.5029797,0.7802349689011748,1447
0.5333333333333333,0.6,0.5693347,0.8725490196078431,2244
0.6,0.6666666666666666,0.63067895,0.9424105306458248,2431
0.6666666666666666,0.7333333333333333,0.6845516,0.9743150684931506,584
0.7333333333333333,0.8,0.7410935,1.0,10
