bin_start,bin_end,average_confidence,accuracy,count
0.06666666666666667,0.13333333333333333,0.11925777,0.3333333333333333,21
0.13333333333333333,0.2,0.17546453,0.07575757575757576,132
0.2,0.26666666666666666,0.23553275,0.12251655629139073,302
0.26666666666666666,0.3333333333333333,0.3005445,0.15517241379310345,406
0.3333333333333333,0.4,0.3674828,0.21729957805907174,474
0.4,0.4666666666666667,0.43484244,0.24452554744525548,548
0.4666666666666667,0.5333333333333333,0.502009,0.29680998613037446,721
0.5333333333333333,0.6,0.5671199,0.38402457757296465,651
0.6,0.6666666666666666,0.63285935,0.3901689708141321,651
0.6666666666666666,0.7333333333333333,0.700899,0.4242902208201893,634
0.7333333333333333,0.8,0.7666414,0.4983922829581994,622
0.8,0.8666666666666667,0.8344088,0.5114285714285715,700
0.8666666666666667,0.9333333333333333,0.9019692,0.6094929881337648,927
0.9333333333333333,1.0,0.9812919,0.8090937402678293,3211
