bin_start,bin_end,average_confidence,accuracy,count
0.2,0.26666666666666666,0.25228703,1.0,2
0.26666666666666666,0.3333333333333333,0.32635894,0.0,1
0.3333333333333333,0.4,0.37135312,0.5,12
0.4,0.4666666666666667,0.4441273,0.37142857142857144,35
0.4666666666666667,0.5333333333333333,0.50527763,0.4482758620689655,174
0.5333333333333333,0.6,0.56669754,0.6205357142857143,224
0.6,0.6666666666666666,0.63360584,0.6421052631578947,190
0.6666666666666666,0.7333333333333333,0.6992763,0.7055555555555556,180
0.7333333333333333,0.8,0.7672101,0.7112299465240641,187
0.8,0.8666666666666667,0.83296263,0.7864077669902912,206
0.8666666666666667,0.9333333333333333,0.9048773,0.7955974842767296,318
0.9333333333333333,1.0,0.98627496,0.9812300790933774,8471
