bin_start,bin_end,average_confidence,accuracy,count
0.2,0.26666666666666666,0.25345546,0.0,1
0.26666666666666666,0.3333333333333333,0.3042261,0.5,4
0.3333333333333333,0.4,0.37861317,0.4444444444444444,9
0.4,0.4666666666666667,0.44022107,0.4375,16
0.4666666666666667,0.5333333333333333,0.5005087,0.375,48
0.5333333333333333,0.6,0.5674439,0.4666666666666667,60
0.6,0.6666666666666666,0.6344815,0.609375,64
0.6666666666666666,0.7333333333333333,0.70438915,0.4931506849315068,73
0.7333333333333333,0.8,0.7644387,0.6081081081081081,74
0.8,0.8666666666666667,0.8339779,0.6333333333333333,120
0.8666666666666667,0.9333333333333333,0.90554607,0.6596858638743456,191
0.9333333333333333,1.0,0.9933289,0.9601713062098501,9340
