bin_start,bin_end,average_confidence,accuracy,count
0.26666666666666666,0.3333333333333333,0.31766713,0.5,6
0.3333333333333333,0.4,0.37521338,0.5,14
0.4,0.4666666666666667,0.44209856,0.5128205128205128,39
0.4666666666666667,0.5333333333333333,0.50572854,0.4842105263157895,190
0.5333333333333333,0.6,0.5656216,0.5245098039215687,204
0.6,0.6666666666666666,0.63314086,0.5586592178770949,179
0.6666666666666666,0.7333333333333333,0.70270896,0.6923076923076923,208
0.7333333333333333,0.8,0.76716286,0.7525773195876289,194
0.8,0.8666666666666667,0.8337667,0.734375,192
0.8666666666666667,0.9333333333333333,0.90362096,0.8,295
0.9333333333333333,1.0,0.98987985,0.9819554192711405,8479
